AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,hour
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190624_145000.WAV,GRABADOR-SDZG-AM-14,20190624_145000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 14:50,60.00046875,,Recorded at 14:50:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:09:55-08:00,WAV,WAV,audio/x-wav,14.0
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190705_152000.WAV,GRABADOR-SDZG-AM-14,20190705_152000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 15:20,60.00046875,,Recorded at 15:20:00 05/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:59:36-08:00,WAV,WAV,audio/x-wav,15.0
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190702_164000.WAV,GRABADOR-SDZG-AM-14,20190702_164000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 16:40,60.00046875,,Recorded at 16:40:00 02/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:46:18-08:00,WAV,WAV,audio/x-wav,16.0
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190619_174000.WAV,GRABADOR-SDZG-AM-14,20190619_174000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 17:40,60.00046875,,Recorded at 17:40:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:47:59-08:00,WAV,WAV,audio/x-wav,17.0
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190615_185000.WAV,GRABADOR-SDZG-AM-14,20190615_185000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 18:50,60.00046875,,Recorded at 18:50:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:30:14-08:00,WAV,WAV,audio/x-wav,18.0
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190704_190000.WAV,GRABADOR-SDZG-AM-14,20190704_190000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 19:00,60.00046875,,Recorded at 19:00:00 04/07/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:55:46-08:00,WAV,WAV,audio/x-wav,19.0
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190616_201000.WAV,GRABADOR-SDZG-AM-14,20190616_201000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 20:10,60.00046875,,Recorded at 20:10:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:34:58-08:00,WAV,WAV,audio/x-wav,20.0
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190625_211000.WAV,GRABADOR-SDZG-AM-14,20190625_211000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 21:10,60.00046875,,Recorded at 21:10:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:15:36-08:00,WAV,WAV,audio/x-wav,21.0
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190628_224000.WAV,GRABADOR-SDZG-AM-14,20190628_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 22:40,60.00046875,,Recorded at 22:40:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF156,2019:12:17 14:29:24-08:00,WAV,WAV,audio/x-wav,22.0
AM-14,24CE97025B2BF156,GRABADOR-SDZG-AM-14/20190616_230000.WAV,GRABADOR-SDZG-AM-14,20190616_230000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 23:00,60.00046875,,Recorded at 23:00:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF156 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF156,2019:12:17 13:35:30-08:00,WAV,WAV,audio/x-wav,23.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190625_005000.WAV,GRABADOR-SDZG-AM-15,20190625_005000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 00:50,60.00046875,,Recorded at 00:50:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:35:36-08:00,WAV,WAV,audio/x-wav,0.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190622_013000.WAV,GRABADOR-SDZG-AM-15,20190622_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 01:30,60.00046875,,Recorded at 01:30:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:58:30-08:00,WAV,WAV,audio/x-wav,1.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190624_024000.WAV,GRABADOR-SDZG-AM-15,20190624_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 02:40,60.00046875,,Recorded at 02:40:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:24:04-08:00,WAV,WAV,audio/x-wav,2.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190613_035000.WAV,GRABADOR-SDZG-AM-15,20190613_035000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 03:50,60.00046875,,Recorded at 03:50:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:07:58-08:00,WAV,WAV,audio/x-wav,3.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190620_040000.WAV,GRABADOR-SDZG-AM-15,20190620_040000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 04:00,60.00046875,,Recorded at 04:00:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:34:59-08:00,WAV,WAV,audio/x-wav,4.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190626_053000.WAV,GRABADOR-SDZG-AM-15,20190626_053000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 05:30,60.00046875,,Recorded at 05:30:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:50:29-08:00,WAV,WAV,audio/x-wav,5.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190616_062000.WAV,GRABADOR-SDZG-AM-15,20190616_062000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 06:20,60.00046875,,Recorded at 06:20:00 16/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:46:29-08:00,WAV,WAV,audio/x-wav,6.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190623_072000.WAV,GRABADOR-SDZG-AM-15,20190623_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 07:20,60.00046875,,Recorded at 07:20:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:14:00-08:00,WAV,WAV,audio/x-wav,7.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190614_082000.WAV,GRABADOR-SDZG-AM-15,20190614_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 08:20,60.00046875,,Recorded at 08:20:00 14/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:22:44-08:00,WAV,WAV,audio/x-wav,8.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190623_094000.WAV,GRABADOR-SDZG-AM-15,20190623_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 09:40,60.00046875,,Recorded at 09:40:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:15:13-08:00,WAV,WAV,audio/x-wav,9.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190621_105000.WAV,GRABADOR-SDZG-AM-15,20190621_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 10:50,60.00046875,,Recorded at 10:50:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:50:54-08:00,WAV,WAV,audio/x-wav,10.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190619_110000.WAV,GRABADOR-SDZG-AM-15,20190619_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 11:00,60.00046875,,Recorded at 11:00:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:26:11-08:00,WAV,WAV,audio/x-wav,11.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190616_124000.WAV,GRABADOR-SDZG-AM-15,20190616_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 12:40,60.00046875,,Recorded at 12:40:00 16/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:49:45-08:00,WAV,WAV,audio/x-wav,12.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190624_134000.WAV,GRABADOR-SDZG-AM-15,20190624_134000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 13:40,60.00046875,,Recorded at 13:40:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:29:48-08:00,WAV,WAV,audio/x-wav,13.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190617_142000.WAV,GRABADOR-SDZG-AM-15,20190617_142000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 14:20,60.00046875,,Recorded at 14:20:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:03:03-08:00,WAV,WAV,audio/x-wav,14.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190626_150000.WAV,GRABADOR-SDZG-AM-15,20190626_150000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 15:00,60.00046875,,Recorded at 15:00:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:55:24-08:00,WAV,WAV,audio/x-wav,15.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190615_161000.WAV,GRABADOR-SDZG-AM-15,20190615_161000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 16:10,60.00046875,,Recorded at 16:10:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:39:14-08:00,WAV,WAV,audio/x-wav,16.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190619_170000.WAV,GRABADOR-SDZG-AM-15,20190619_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 17:00,60.00046875,,Recorded at 17:00:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:29:18-08:00,WAV,WAV,audio/x-wav,17.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190617_182000.WAV,GRABADOR-SDZG-AM-15,20190617_182000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 18:20,60.00046875,,Recorded at 18:20:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:05:07-08:00,WAV,WAV,audio/x-wav,18.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190624_191000.WAV,GRABADOR-SDZG-AM-15,20190624_191000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 19:10,60.00046875,,Recorded at 19:10:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:32:40-08:00,WAV,WAV,audio/x-wav,19.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190622_203000.WAV,GRABADOR-SDZG-AM-15,20190622_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 20:30,60.00046875,,Recorded at 20:30:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:08:21-08:00,WAV,WAV,audio/x-wav,20.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190620_215000.WAV,GRABADOR-SDZG-AM-15,20190620_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 21:50,60.00046875,,Recorded at 21:50:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:44:09-08:00,WAV,WAV,audio/x-wav,21.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190629_223000.WAV,GRABADOR-SDZG-AM-15,20190629_223000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 22:30,60.00046875,,Recorded at 22:30:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:36:41-08:00,WAV,WAV,audio/x-wav,22.0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190621_230000.WAV,GRABADOR-SDZG-AM-15,20190621_230000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 23:00,60.00046875,,Recorded at 23:00:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:57:12-08:00,WAV,WAV,audio/x-wav,23.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190628_002000.WAV,GRABADOR-SDZG-AM-16,20190628_002000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 00:20,60.00046875,,Recorded at 00:20:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:07:39-08:00,WAV,WAV,audio/x-wav,0.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190627_013000.WAV,GRABADOR-SDZG-AM-16,20190627_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 01:30,60.00046875,,Recorded at 01:30:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:03:22-08:00,WAV,WAV,audio/x-wav,1.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190619_023000.WAV,GRABADOR-SDZG-AM-16,20190619_023000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 02:30,60.00046875,,Recorded at 02:30:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:27:27-08:00,WAV,WAV,audio/x-wav,2.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190628_031000.WAV,GRABADOR-SDZG-AM-16,20190628_031000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 03:10,60.00046875,,Recorded at 03:10:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:08:11-08:00,WAV,WAV,audio/x-wav,3.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190624_043000.WAV,GRABADOR-SDZG-AM-16,20190624_043000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 04:30,60.00046875,,Recorded at 04:30:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:50:21-08:00,WAV,WAV,audio/x-wav,4.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190622_052000.WAV,GRABADOR-SDZG-AM-16,20190622_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 05:20,60.00046875,,Recorded at 05:20:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:41:28-08:00,WAV,WAV,audio/x-wav,5.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190620_061000.WAV,GRABADOR-SDZG-AM-16,20190620_061000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 06:10,60.00046875,,Recorded at 06:10:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:32:37-08:00,WAV,WAV,audio/x-wav,6.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190628_074000.WAV,GRABADOR-SDZG-AM-16,20190628_074000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 07:40,60.00046875,,Recorded at 07:40:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:09:02-08:00,WAV,WAV,audio/x-wav,7.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190623_085000.WAV,GRABADOR-SDZG-AM-16,20190623_085000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 08:50,60.00046875,,Recorded at 08:50:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:46:40-08:00,WAV,WAV,audio/x-wav,8.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190616_092000.WAV,GRABADOR-SDZG-AM-16,20190616_092000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 09:20,60.00046875,,Recorded at 09:20:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:15:12-08:00,WAV,WAV,audio/x-wav,9.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190623_102000.WAV,GRABADOR-SDZG-AM-16,20190623_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 10:20,60.00046875,,Recorded at 10:20:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:46:57-08:00,WAV,WAV,audio/x-wav,10.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190618_113000.WAV,GRABADOR-SDZG-AM-16,20190618_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 11:30,60.00046875,,Recorded at 11:30:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:24:38-08:00,WAV,WAV,audio/x-wav,11.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190623_120000.WAV,GRABADOR-SDZG-AM-16,20190623_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 12:00,60.00046875,,Recorded at 12:00:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:47:15-08:00,WAV,WAV,audio/x-wav,12.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190627_135000.WAV,GRABADOR-SDZG-AM-16,20190627_135000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 13:50,60.00046875,,Recorded at 13:50:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:05:41-08:00,WAV,WAV,audio/x-wav,13.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190618_143000.WAV,GRABADOR-SDZG-AM-16,20190618_143000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 14:30,60.00046875,,Recorded at 14:30:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:25:12-08:00,WAV,WAV,audio/x-wav,14.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190621_155000.WAV,GRABADOR-SDZG-AM-16,20190621_155000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 15:50,60.00046875,,Recorded at 15:50:00 21/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:38:56-08:00,WAV,WAV,audio/x-wav,15.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190629_165000.WAV,GRABADOR-SDZG-AM-16,20190629_165000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 16:50,60.00046875,,Recorded at 16:50:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:15:18-08:00,WAV,WAV,audio/x-wav,16.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190630_175000.WAV,GRABADOR-SDZG-AM-16,20190630_175000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 17:50,60.00046875,,Recorded at 17:50:00 30/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:20:03-08:00,WAV,WAV,audio/x-wav,17.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190623_185000.WAV,GRABADOR-SDZG-AM-16,20190623_185000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 18:50,60.00046875,,Recorded at 18:50:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:48:32-08:00,WAV,WAV,audio/x-wav,18.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190614_194000.WAV,GRABADOR-SDZG-AM-16,20190614_194000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 19:40,60.00046875,,Recorded at 19:40:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:08:11-08:00,WAV,WAV,audio/x-wav,19.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190621_204000.WAV,GRABADOR-SDZG-AM-16,20190621_204000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 20:40,60.00046875,,Recorded at 20:40:00 21/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:39:50-08:00,WAV,WAV,audio/x-wav,20.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190621_215000.WAV,GRABADOR-SDZG-AM-16,20190621_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 21:50,60.00046875,,Recorded at 21:50:00 21/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:40:03-08:00,WAV,WAV,audio/x-wav,21.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190624_222000.WAV,GRABADOR-SDZG-AM-16,20190624_222000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 22:20,60.00046875,,Recorded at 22:20:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:53:44-08:00,WAV,WAV,audio/x-wav,22.0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190613_231000.WAV,GRABADOR-SDZG-AM-16,20190613_231000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 23:10,60.00046875,,Recorded at 23:10:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:04:22-08:00,WAV,WAV,audio/x-wav,23.0
